,prov,distinct,입학연도,입학자총수,입학남자,입학여자,인구나이,인구연도,인구총수,인구남자,인구여자,입학연도별 입학총수,인구연도별 인구총합,보정치,인구대비입학비율,보정후 인구대비입학비율,입학자비율,초등입학이동지수,초등입학이동지수z점수,,"보정치 = (입학년도별 인구총합/인구연도별 인구총합), 연도별로 입학유예자들로 인한 입학 누락자를 보정하기 위해 산출, 연도별로 입학유예자 규모가 달라 연도별 보정치는 다 다름, 전국인구총합 * 보정치 = 전국입학자수"
2476,충남,보령시,2017,797,412,385,6,2016,832,436,396,445571,460063,0.968499966,0.957932692,0.98908903,0.178871605,-0.001951663,-0.12580367,,
2477,충남,보령시,2018,811,401,410,6,2017,840,417,423,447106,462352,0.967025124,0.96547619,0.998398249,0.181388753,-0.00029054,-0.05202242,,
2478,충남,보령시,2019,726,374,352,6,2018,768,397,371,462528,478982,0.965647978,0.9453125,0.978941106,0.15696347,-0.003305477,-0.185935346,,
2479,충남,보령시,2020,644,341,303,6,2019,663,345,318,417119,431843,0.965904275,0.971342383,1.005630069,0.154392392,0.00086924,-0.000509096,,
2480,충남,부여군,2009,528,261,267,6,2008,545,271,274,462768,488710,0.946917395,0.968807339,1.023117058,0.114096048,0.002637565,0.078033694,,
2481,충남,부여군,2010,536,279,257,6,2009,545,281,264,470657,487028,0.966385916,0.983486239,1.017695128,0.113883359,0.002015181,0.050389566,,
2482,충남,부여군,2011,451,248,203,6,2010,454,246,208,441332,457372,0.964930079,0.99339207,1.029496429,0.102190641,0.003014259,0.094765117,,
2483,충남,부여군,2012,451,220,231,6,2011,469,233,236,407210,420797,0.967711272,0.961620469,0.993705971,0.110753665,-0.000697087,-0.070079816,,
2484,충남,부여군,2013,455,243,212,6,2012,460,248,212,422944,435284,0.971650692,0.989130435,1.017989739,0.107579254,0.001935323,0.046842559,,
2485,충남,부여군,2014,442,230,212,6,2013,458,235,223,465061,480776,0.96731326,0.965065502,0.997676287,0.095041296,-0.000220849,-0.048926994,,
2486,충남,부여군,2015,408,210,198,6,2014,413,217,196,441255,454993,0.969806129,0.987893462,1.018650463,0.092463541,0.001724488,0.037478017,,
2487,충남,부여군,2016,377,200,177,6,2015,398,202,196,422114,435131,0.970084871,0.947236181,0.97644671,0.089312366,-0.0021036,-0.132552192,,
2488,충남,부여군,2017,380,212,168,6,2016,408,225,183,445571,460063,0.968499966,0.931372549,0.96166503,0.085283827,-0.003269353,-0.184330839,,
2489,충남,부여군,2018,359,198,161,6,2017,375,208,167,447106,462352,0.967025124,0.957333333,0.989977726,0.080294158,-0.00080473,-0.074860952,,
2490,충남,부여군,2019,370,190,180,6,2018,389,202,187,462528,478982,0.965647978,0.951156812,0.984993324,0.079995157,-0.001200461,-0.092437948,,
2491,충남,부여군,2020,314,176,138,6,2019,341,185,156,417119,431843,0.965904275,0.920821114,0.953325436,0.075278278,-0.003513581,-0.195178582,,
2492,충남,서산시,2009,1769,965,804,6,2008,1821,992,829,462768,488710,0.946917395,0.971444261,1.025901802,0.382264979,0.009901352,0.400665567,,
2493,충남,서산시,2010,1714,911,803,6,2009,1739,927,812,470657,487028,0.966385916,0.985623922,1.019907167,0.364171785,0.007249628,0.282885341,,
2494,충남,서산시,2011,1711,912,799,6,2010,1736,925,811,441332,457372,0.964930079,0.985599078,1.021420204,0.387689993,0.008304399,0.329734537,,
2495,충남,서산시,2012,1492,762,730,6,2011,1524,788,736,407210,420797,0.967711272,0.979002625,1.011668101,0.366395717,0.004275142,0.15076912,,
2496,충남,서산시,2013,1599,831,768,6,2012,1627,836,791,422944,435284,0.971650692,0.982790412,1.011464737,0.378064235,0.004334407,0.153401447,,
2497,충남,서산시,2014,1873,967,906,6,2013,1909,983,926,465061,480776,0.96731326,0.981141959,1.014295988,0.402742866,0.005757607,0.216615003,,
2498,충남,서산시,2015,1724,901,823,6,2014,1756,918,838,441255,454993,0.969806129,0.981776765,1.012343329,0.390703788,0.004822586,0.175084626,,
2499,충남,서산시,2016,1641,884,757,6,2015,1667,888,779,422114,435131,0.970084871,0.984403119,1.014759789,0.388757539,0.005737979,0.215743203,,
2500,충남,서산시,2017,1716,889,827,6,2016,1748,899,849,445571,460063,0.968499966,0.981693364,1.013622507,0.385123807,0.005246352,0.193906831,,
2501,충남,서산시,2018,1716,904,812,6,2017,1746,921,825,447106,462352,0.967025124,0.982817869,1.016331267,0.383801604,0.006267967,0.23928337,,
2502,충남,서산시,2019,1834,948,886,6,2018,1861,977,884,462528,478982,0.965647978,0.985491671,1.020549613,0.396516535,0.008148262,0.322799464,,
2503,충남,서산시,2020,1655,816,839,6,2019,1675,827,848,417119,431843,0.965904275,0.988059701,1.022937497,0.396769267,0.009100894,0.365112038,,
2504,충남,서천군,2009,419,227,192,6,2008,424,226,198,462768,488710,0.946917395,0.988207547,1.043604809,0.090542129,0.003948072,0.13624182,,
2505,충남,서천군,2010,405,215,190,6,2009,413,219,194,470657,487028,0.966385916,0.98062954,1.014739064,0.086049926,0.001268295,0.017215549,,
2506,충남,서천군,2011,339,164,175,6,2010,356,169,187,441332,457372,0.964930079,0.952247191,0.986856159,0.076812921,-0.001009617,-0.083961304,,
2507,충남,서천군,2012,360,180,180,6,2011,366,184,182,407210,420797,0.967711272,0.983606557,1.016425649,0.088406473,0.001452134,0.025381002,,
2508,충남,서천군,2013,310,160,150,6,2012,322,172,150,422944,435284,0.971650692,0.962732919,0.990822038,0.073295755,-0.000672706,-0.068996894,,
2509,충남,서천군,2014,328,166,162,6,2013,342,171,171,465061,480776,0.96731326,0.959064327,0.991472325,0.070528382,-0.000601443,-0.065831661,,
2510,충남,서천군,2015,315,154,161,6,2014,332,157,175,441255,454993,0.969806129,0.948795181,0.978334899,0.071387293,-0.001546613,-0.107812784,,
2511,충남,서천군,2016,293,149,144,6,2015,315,164,151,422114,435131,0.970084871,0.93015873,0.958842631,0.069412528,-0.002856837,-0.166008332,,
2512,충남,서천군,2017,316,154,162,6,2016,327,159,168,445571,460063,0.968499966,0.966360856,0.997791316,0.070920235,-0.00015664,-0.046075087,,
2513,충남,서천군,2018,306,156,150,6,2017,329,163,166,447106,462352,0.967025124,0.930091185,0.96180664,0.068440146,-0.002613959,-0.155220549,,
2514,충남,서천군,2019,266,133,133,6,2018,277,142,135,462528,478982,0.965647978,0.960288809,0.994450183,0.057510032,-0.00031917,-0.05329409,,
2515,충남,서천군,2020,261,127,134,6,2019,274,130,144,417119,431843,0.965904275,0.952554745,0.98617924,0.062572072,-0.000864794,-0.077528763,,
2516,충남,아산시,2009,2806,1476,1330,6,2008,2856,1489,1367,462768,488710,0.946917395,0.982492997,1.037569911,0.606351347,0.022780566,0.972715007,,
2517,충남,아산시,2010,3124,1649,1475,6,2009,3165,1671,1494,470657,487028,0.966385916,0.987045814,1.021378517,0.663753009,0.014190055,0.591154681,,
2518,충남,아산시,2011,3259,1634,1625,6,2010,3342,1682,1660,441332,457372,0.964930079,0.975164572,1.010606461,0.73844634,0.007832302,0.308765667,,
2519,충남,아산시,2012,2953,1548,1405,6,2011,3081,1596,1485,407210,420797,0.967711272,0.958455047,0.990434931,0.725178655,-0.006936384,-0.347207448,,
2520,충남,아산시,2013,3235,1662,1573,6,2012,3338,1718,1620,422944,435284,0.971650692,0.9691432,0.997419347,0.764876674,-0.001973881,-0.126790528,,
2521,충남,아산시,2014,3701,1934,1767,6,2013,3803,1991,1812,465061,480776,0.96731326,0.973179069,1.006064022,0.795809582,0.004825807,0.175227705,,
2522,충남,아산시,2015,3494,1782,1712,6,2014,3695,1889,1806,441255,454993,0.969806129,0.945602165,0.975042472,0.791832387,-0.019762179,-0.916884206,,
2523,충남,아산시,2016,3564,1817,1747,6,2015,3696,1879,1817,422114,435131,0.970084871,0.964285714,0.994022011,0.844321676,-0.005047346,-0.263303028,,
2524,충남,아산시,2017,3824,1990,1834,6,2016,3977,2091,1886,445571,460063,0.968499966,0.961528791,0.99280209,0.858224615,-0.006177424,-0.31349712,,
2525,충남,아산시,2018,3957,2034,1923,6,2017,4097,2093,2004,447106,462352,0.967025124,0.965828655,0.998762733,0.885025028,-0.001095013,-0.087754282,,
2526,충남,아산시,2019,4141,2111,2030,6,2018,4225,2150,2075,462528,478982,0.965647978,0.980118343,1.014985134,0.89529715,0.013416148,0.55678047,,
2527,충남,아산시,2020,3646,1895,1751,6,2019,3764,1952,1812,417119,431843,0.965904275,0.968650372,1.002843032,0.874091087,0.002485069,0.071260345,,
2528,충남,연기군,2009,733,377,356,6,2008,781,401,380,462768,488710,0.946917395,0.938540333,0.991153334,0.158394703,-0.001401265,-0.10135694,,
2529,충남,연기군,2010,736,382,354,6,2009,756,389,367,470657,487028,0.966385916,0.973544974,1.007408073,0.156377149,0.001158453,0.012336752,,
2530,충남,연기군,2011,719,371,348,6,2010,749,378,371,441332,457372,0.964930079,0.959946595,0.994835394,0.1629159,-0.000841396,-0.076489542,,
2531,충남,연기군,2012,783,388,395,6,2011,720,358,362,407210,420797,0.967711272,1.0875,1.123785608,0.192284079,0.023802002,1.01808358,,
2532,충남,예산군,2009,635,334,301,6,2008,663,338,325,462768,488710,0.946917395,0.957767722,1.011458579,0.137217785,0.001572321,0.030719291,,
2533,충남,예산군,2010,580,282,298,6,2009,607,296,311,470657,487028,0.966385916,0.955518946,0.98875504,0.123231993,-0.001385739,-0.100667319,,
2534,충남,예산군,2011,560,293,267,6,2010,581,305,276,441332,457372,0.964930079,0.963855422,0.998886285,0.126888601,-0.000141318,-0.04539451,,
2535,충남,예산군,2012,539,281,258,6,2011,557,290,267,407210,420797,0.967711272,0.967684022,0.999971841,0.132364136,-3.73E-06,-0.039283226,,
2536,충남,예산군,2013,557,271,286,6,2012,578,281,297,422944,435284,0.971650692,0.96366782,0.991784216,0.131695922,-0.001081985,-0.087175655,,
2537,충남,예산군,2014,614,338,276,6,2013,632,353,279,465061,480776,0.96731326,0.971518987,1.004347844,0.132025691,0.000574027,-0.013621407,,
2538,충남,예산군,2015,512,256,256,6,2014,528,265,263,441255,454993,0.969806129,0.96969697,0.999887442,0.11603268,-1.31E-05,-0.039697769,,
2539,충남,예산군,2016,484,264,220,6,2015,498,267,231,422114,435131,0.970084871,0.97188755,1.00185827,0.114660968,0.000213071,-0.029653808,,
2540,충남,예산군,2017,496,259,237,6,2016,504,263,241,445571,460063,0.968499966,0.984126984,1.01613528,0.111317837,0.001796144,0.04066075,,
2541,충남,예산군,2018,497,262,235,6,2017,494,258,236,447106,462352,0.967025124,1.006072874,1.040379252,0.111159322,0.00448853,0.160247064,,
2542,충남,예산군,2019,486,265,221,6,2018,483,259,224,462528,478982,0.965647978,1.00621118,1.0420062,0.10507472,0.00441379,0.156927349,,
2543,충남,예산군,2020,441,229,212,6,2019,443,229,214,417119,431843,0.965904275,0.995485327,1.030625242,0.105725225,0.003237861,0.104696712,,
2544,충남,천안시,2009,6119,3227,2892,6,2008,6463,3406,3057,462768,488710,0.946917395,0.946773944,0.999848508,1.32226083,-0.000200312,-0.048014848,,
2545,충남,천안시,2010,6122,3184,2938,6,2009,6228,3209,3019,470657,487028,0.966385916,0.98298009,1.017171374,1.30073493,0.022335406,0.952942534,,
2546,충남,천안시,2011,6315,3307,3008,6,2010,6381,3328,3053,441332,457372,0.964930079,0.989656794,1.025625395,1.430895562,0.036667265,1.589513334,,
2547,충남,천안시,2012,6027,3089,2938,6,2011,5982,3070,2912,407210,420797,0.967711272,1.007522568,1.041139643,1.480071707,0.060889621,2.665385279,,
2548,충남,천안시,2013,6104,3190,2914,6,2012,6108,3193,2915,422944,435284,0.971650692,0.999345121,1.028502454,1.443217069,0.041135227,1.787964542,,
2549,충남,천안시,2014,6797,3506,3291,6,2013,6840,3538,3302,465061,480776,0.96731326,0.99371345,1.027292286,1.461528703,0.039888459,1.732587479,,
2550,충남,천안시,2015,6599,3425,3174,6,2014,6577,3438,3139,441255,454993,0.969806129,1.00334499,1.034583058,1.495507133,0.051719209,2.258067815,,
2551,충남,천안시,2016,6326,3273,3053,6,2015,6256,3234,3022,422114,435131,0.970084871,1.011189258,1.04237195,1.498647285,0.063500607,2.781356101,,
2552,충남,천안시,2017,6857,3517,3340,6,2016,6714,3442,3272,445571,460063,0.968499966,1.021298779,1.05451607,1.538924212,0.083896101,3.687252228,,
2553,충남,천안시,2018,7076,3700,3376,6,2017,6980,3660,3320,447106,462352,0.967025124,1.013753582,1.048321865,1.582622465,0.07647527,3.357645007,,
2554,충남,천안시,2019,7491,3751,3740,6,2018,7474,3743,3731,462528,478982,0.965647978,1.002274552,1.037929529,1.619577626,0.061429817,2.689378879,,
2555,충남,천안시,2020,6790,3458,3332,6,2019,6782,3438,3344,417119,431843,0.965904275,1.001179593,1.036520511,1.627832825,0.059449286,2.601410669,,
2556,충남,청양군,2009,194,94,100,6,2008,216,107,109,462768,488710,0.946917395,0.898148148,0.948496831,0.041921654,-0.002159098,-0.135017218,,
2557,충남,청양군,2010,189,103,86,6,2009,195,101,94,470657,487028,0.966385916,0.969230769,1.002943806,0.040156632,0.000118213,-0.033867051,,
2558,충남,청양군,2011,196,96,100,6,2010,198,99,99,441332,457372,0.964930079,0.98989899,1.025876394,0.04441101,0.001149197,0.01192561,,
2559,충남,청양군,2012,159,86,73,6,2011,174,93,81,407210,420797,0.967711272,0.913793103,0.944282794,0.039046192,-0.002175545,-0.135747723,,
2560,충남,청양군,2013,173,88,85,6,2012,184,93,91,422944,435284,0.971650692,0.940217391,0.967649587,0.04090376,-0.001323254,-0.097891944,,
2561,충남,청양군,2014,162,76,86,6,2013,165,78,87,465061,480776,0.96731326,0.981818182,1.014995061,0.03483414,0.00052234,-0.015917163,,
2562,충남,청양군,2015,171,99,72,6,2014,179,105,74,441255,454993,0.969806129,0.955307263,0.985049727,0.038753102,-0.000579369,-0.064851227,,
2563,충남,청양군,2016,144,63,81,6,2015,151,66,85,422114,435131,0.970084871,0.953642384,0.983050466,0.034114007,-0.000578217,-0.064800019,,
2564,충남,청양군,2017,165,88,77,6,2016,176,93,83,445571,460063,0.968499966,0.9375,0.967991773,0.037031135,-0.001185301,-0.091764576,,
2565,충남,청양군,2018,169,89,80,6,2017,176,94,82,447106,462352,0.967025124,0.960227273,0.992970347,0.037798643,-0.000265711,-0.050919637,,
2566,충남,청양군,2019,159,80,79,6,2018,171,88,83,462528,478982,0.965647978,0.929824561,0.962902199,0.034376297,-0.001275285,-0.095761352,,
2567,충남,청양군,2020,143,74,69,6,2019,152,81,71,417119,431843,0.965904275,0.940789474,0.973998664,0.034282783,-0.000891398,-0.078710446,,
2568,충남,태안군,2009,457,240,217,6,2008,498,266,232,462768,488710,0.946917395,0.917670683,0.969113766,0.098753587,-0.003050126,-0.174593566,,
2569,충남,태안군,2010,442,217,225,6,2009,447,220,227,470657,487028,0.966385916,0.988814318,1.023208535,0.093911277,0.002179543,0.057689974,,
2570,충남,태안군,2011,436,219,217,6,2010,437,217,220,441332,457372,0.964930079,0.99771167,1.033973023,0.098791839,0.003356257,0.109955485,,
2571,충남,태안군,2012,414,209,205,6,2011,435,222,213,407210,420797,0.967711272,0.951724138,0.983479438,0.101667444,-0.001679603,-0.113719747,,
2572,충남,태안군,2013,429,212,217,6,2012,433,217,216,422944,435284,0.971650692,0.990762125,1.019669036,0.101431868,0.001995067,0.049496193,,
2573,충남,태안군,2014,438,235,203,6,2013,447,238,209,465061,480776,0.96731326,0.979865772,1.012976677,0.094181193,0.001222159,0.01516633,,
2574,충남,태안군,2015,429,217,212,6,2014,444,220,224,441255,454993,0.969806129,0.966216216,0.996298319,0.097222694,-0.000359887,-0.055102605,,
2575,충남,태안군,2016,429,224,205,6,2015,420,225,195,422114,435131,0.970084871,1.021428571,1.052927019,0.101631313,0.005379042,0.199800485,,
2576,충남,태안군,2017,349,189,160,6,2016,375,208,167,445571,460063,0.968499966,0.930666667,0.960936189,0.078326462,-0.00305973,-0.175020129,,
2577,충남,태안군,2018,422,221,201,6,2017,433,227,206,447106,462352,0.967025124,0.974595843,1.007828875,0.094384777,0.000738927,-0.006297148,,
2578,충남,태안군,2019,392,186,206,6,2018,405,190,215,462528,478982,0.965647978,0.967901235,1.002333414,0.084751626,0.000197761,-0.030333842,,
2579,충남,태안군,2020,356,174,182,6,2019,382,189,193,417119,431843,0.965904275,0.931937173,0.964833883,0.085347347,-0.003001335,-0.172426414,,
2580,충남,홍성군,2009,736,370,366,6,2008,764,387,377,462768,488710,0.946917395,0.963350785,1.017354619,0.159042976,0.00276013,0.083477611,,
2581,충남,홍성군,2010,749,398,351,6,2009,768,400,368,470657,487028,0.966385916,0.975260417,1.009183185,0.159139246,0.001461405,0.025792805,,
2582,충남,홍성군,2011,733,365,368,6,2010,736,373,363,441332,457372,0.964930079,0.995923913,1.03212029,0.166088115,0.005334798,0.197835324,,
2583,충남,홍성군,2012,661,315,346,6,2011,672,325,347,407210,420797,0.967711272,0.983630952,1.016450858,0.162324108,0.002670371,0.079490814,,
2584,충남,홍성군,2013,716,378,338,6,2012,685,352,333,422944,435284,0.971650692,1.045255474,1.075752307,0.169289551,0.012824074,0.530482625,,
2585,충남,홍성군,2014,773,396,377,6,2013,774,391,383,465061,480776,0.96731326,0.99870801,1.032455618,0.166214755,0.005394603,0.200491615,,
2586,충남,홍성군,2015,827,412,415,6,2014,811,412,399,441255,454993,0.969806129,1.01972873,1.051476888,0.187419973,0.009647797,0.389403552,,
2587,충남,홍성군,2016,849,429,420,6,2015,820,424,396,422114,435131,0.970084871,1.035365854,1.067294094,0.2011305,0.013534895,0.562054781,,
2588,충남,홍성군,2017,950,478,472,6,2016,933,470,463,445571,460063,0.968499966,1.018220793,1.051337975,0.213209567,0.010945747,0.447053952,,
2589,충남,홍성군,2018,942,490,452,6,2017,953,502,451,447106,462352,0.967025124,0.988457503,1.022163208,0.210688293,0.004669528,0.168286368,,
2590,충남,홍성군,2019,943,482,461,6,2018,964,503,461,462528,478982,0.965647978,0.978215768,1.013014877,0.203879549,0.002653467,0.078740011,,
2591,충남,홍성군,2020,865,462,403,6,2019,856,452,404,417119,431843,0.965904275,1.010514019,1.046184435,0.207374874,0.009577491,0.38628083,,
2592,충북,괴산군,2009,218,111,107,6,2008,231,124,107,462768,488710,0.946917395,0.943722944,0.996626473,0.047107838,-0.00015892,-0.04617632,,
2593,충북,괴산군,2010,200,112,88,6,2009,200,113,87,470657,487028,0.966385916,1,1.034783292,0.042493791,0.001478074,0.026533176,,
2594,충북,괴산군,2011,177,88,89,6,2010,193,94,99,441332,457372,0.964930079,0.917098446,0.950429949,0.040105861,-0.00198805,-0.127419848,,
2595,충북,괴산군,2012,167,79,88,6,2011,173,81,92,407210,420797,0.967711272,0.965317919,0.997526791,0.041010781,-0.000101428,-0.043622759,,
2596,충북,괴산군,2013,166,83,83,6,2012,168,82,86,422944,435284,0.971650692,0.988095238,1.016924339,0.039248695,0.000664258,-0.009613658,,
2597,충북,괴산군,2014,191,90,101,6,2013,202,95,107,465061,480776,0.96731326,0.945544554,0.977495702,0.041069881,-0.000924249,-0.080169558,,
2598,충북,괴산군,2015,189,79,110,6,2014,188,86,102,441255,454993,0.969806129,1.005319149,1.03661868,0.042832376,0.001568465,0.030548032,,
2599,충북,괴산군,2016,182,77,105,6,2015,179,76,103,422114,435131,0.970084871,1.016759777,1.04811425,0.043116315,0.002074509,0.05302473,,
2600,충북,괴산군,2017,190,104,86,6,2016,196,108,88,445571,460063,0.968499966,0.969387755,1.000916664,0.042641913,3.91E-05,-0.037381508,,
2601,충북,괴산군,2018,142,61,81,6,2017,141,63,78,447106,462352,0.967025124,1.007092199,1.041433334,0.031759806,0.001315915,0.019330631,,
2602,충북,괴산군,2019,170,96,74,6,2018,170,92,78,462528,478982,0.965647978,1,1.035574063,0.036754532,0.001307508,0.018957237,,
2603,충북,괴산군,2020,143,62,81,6,2019,139,61,78,417119,431843,0.965904275,1.028776978,1.065092064,0.034282783,0.002231537,0.059999361,,
